time,open,high,low,close,volume,symbol,close_norm,return_1d,return_5d,macd,rsi,adx,volume_norm
2018-06-01,10.96,11.12,10.96,11.12,957870.0,POW,-0.8958030335681144,0.007246376811594235,-0.0071428571428571175,0.031006427311917852,0.5,20.364644845173178,-0.8211227511260458
2018-06-04,11.12,11.2,10.96,11.2,745251.0,POW,-0.787029678757164,0.007194244604316502,0.06060606060606055,0.044873541679631715,0.47232472324723246,19.696377566031757,-1.0102662547979209
2018-06-05,11.2,11.35,11.04,11.2,2905010.0,POW,-0.7605727268732949,0.0,0.021897810218977964,0.05398563270413145,0.45627376425855504,18.528639152595268,0.9035850363717347
2018-06-06,11.2,11.27,11.12,11.12,1186745.0,POW,-0.8195830365395471,-0.0071428571428571175,0.02962962962962945,0.054420908628005256,0.44280442804428033,17.444310625832816,-0.6898939954205306
2018-06-07,11.2,11.27,11.04,11.04,973810.0,POW,-0.8798573786593008,-0.007194244604316502,0.0,0.048421143494754855,0.3764705882352939,16.720063300635417,-0.8938358606505452
2018-06-08,11.04,11.12,10.72,10.96,2020050.0,POW,-0.9418661701989428,-0.007246376811594013,-0.014388489208632893,0.038338782115486955,0.3886639676113361,17.040140252819075,0.2899749778102607
2018-06-11,10.88,10.96,10.72,10.96,512900.0,POW,-0.9154652745008514,0.0,-0.02142857142857124,0.03164698959643632,0.4800000000000004,17.337354565561043,-1.4719097364685734
2018-06-12,10.8,10.8,10.64,10.72,517513.0,POW,-1.1560467778124408,-0.021897810218978075,-0.042857142857142705,0.009543159944413343,0.3846153846153848,17.84779716165276,-1.453759673609479
2018-06-13,10.72,10.88,10.64,10.8,790800.0,POW,-1.0402448166952452,0.00746268656716409,-0.028776978417266008,0.0025985714286204486,0.40740740740740755,17.94002564263476,-1.1094780929528705
2018-06-14,10.72,10.88,10.72,10.72,729128.0,POW,-1.1116488227560057,-0.007407407407407418,-0.02898550724637672,-0.006598021360261761,0.392857142857143,18.02566637497519,-1.1580735809579399
2018-06-15,10.72,10.88,10.64,10.88,830840.0,POW,-0.8913201396236103,0.014925373134328401,-0.007299270072992692,0.0022203017273320956,0.590909090909091,18.379143089028197,-0.9845578364482578
2018-06-18,10.88,10.96,10.56,10.64,1032660.0,POW,-1.1651870119064802,-0.022058823529411797,-0.02919708029197088,-0.009848031042149931,0.3999999999999998,18.70737146636313,-0.6817470524294859
2018-06-19,10.64,10.64,9.93,10.17,1394131.0,POW,-1.7073097235033823,-0.044172932330827086,-0.051305970149253755,-0.0533824272345018,0.33507853403141324,20.675133925099413,-0.145296435327376
2018-06-20,10.25,10.64,9.85,10.25,2175293.0,POW,-1.5514614746666016,0.007866273352999054,-0.05092592592592604,-0.06929616127539705,0.27428571428571447,22.654720802685308,1.0795184985219108
2018-06-21,10.33,10.41,10.09,10.25,1690195.0,POW,-1.4945408042709554,0.0,-0.043843283582089554,-0.0729659434546232,0.23952095808383247,24.492908617586497,0.3397615055357718
2018-06-22,10.25,10.49,10.25,10.25,942700.0,POW,-1.4402495710922112,0.0,-0.057904411764705954,-0.06895808722456895,0.20125786163522036,25.73333038221977,-0.8106584262445272
2018-06-25,10.49,10.56,10.33,10.33,986135.0,POW,-1.2940027771613727,0.007804878048780495,-0.02913533834586468,-0.05414487464466208,0.23952095808383247,26.48167225774654,-0.7229678722481792
2018-06-26,10.49,10.64,10.09,10.64,2845960.0,POW,-0.8791437507963461,0.030009680542110395,0.046214355948869246,-0.015139755433355374,0.3736842105263162,27.760598842137263,2.0549417370063314
2018-06-27,10.88,10.88,10.41,10.41,712980.0,POW,-1.1552366805735896,-0.021616541353383534,0.01560975609756099,-0.005518606263070728,0.34634146341463434,27.69721291224722,-1.0927720076746406
2018-06-28,10.49,10.56,10.25,10.33,635970.0,POW,-1.2472642986693383,-0.007684918347742542,0.007804878048780495,-0.003004162952762898,0.34634146341463423,28.05678525915279,-1.1756170452448274
2018-06-29,10.33,10.49,10.17,10.33,831540.0,POW,-1.2237424743288812,0.0,0.007804878048780495,0.0017638658941877942,0.34634146341463423,28.5893632435315,-0.8491825393163239
2018-07-02,10.33,10.33,10.01,10.09,730416.0,POW,-1.5472561199057486,-0.023233301064859657,-0.023233301064859657,-0.01449365828501953,0.34634146341463423,29.460599645024196,-0.9741905101417503
2018-07-03,10.09,10.17,9.78,9.78,1193780.0,POW,-1.9600642775857486,-0.0307234886025769,-0.08082706766917302,-0.0506642560003399,0.27631578947368424,30.744900155042068,-0.2413377507455305
2018-07-04,9.78,9.85,9.46,9.78,1150780.0,POW,-1.9219405013522546,0.0,-0.060518731988472685,-0.06851154711355298,0.28636363636363626,32.47848963750496,-0.29389635990529894
2018-07-05,9.7,9.78,9.22,9.46,816591.0,POW,-2.3299659223985487,-0.03271983640081788,-0.08422071636011608,-0.10314154580678632,0.19915254237288152,34.42326447849295,-0.7898022996522368
2018-07-06,9.46,9.54,8.99,9.3,1868830.0,POW,-2.4748889310242173,-0.016913319238900604,-0.09970958373668914,-0.13034707469351814,0.20614035087719315,36.50874170160672,0.8339982295932261
