time,open,high,low,close,volume,symbol,close_norm,return_1d,return_5d,macd,rsi,adx,volume_norm
2017-07-18,47.76,48.39,47.69,48.18,796070.0,PLX,1.011440279288774,0.00291423813488767,0.0014549989607151037,-0.057590192758837526,0.5132743362831859,0.37349824306377727,-0.6235943163137868
2017-07-19,48.11,48.88,48.11,48.46,998340.0,PLX,1.0244654823287684,0.00581154005811535,0.0072749948035750744,-0.05636596845295681,0.49074074074074076,0.3625005533235454,-0.383612978580246
2017-07-20,48.92,49.06,47.89,48.04,583230.0,PLX,0.9280828149887516,-0.008666941807676465,-0.021389284986759072,-0.06035237972686723,0.4862385321100917,0.3500510816003993,-0.8192994927105436
2017-07-21,48.04,48.4,47.89,48.04,615940.0,PLX,0.9045846834657756,0.0,-0.018590398365679328,-0.06288603525350875,0.49074074074074076,0.3384908578574779,-0.7589408533013468
2017-07-24,47.3,48.04,46.2,46.2,1064220.0,PLX,0.5586687246712794,-0.03830141548709398,-0.03830141548709398,-0.08506184526364632,0.433411214953271,0.3166737767060559,-0.25927286103568525
2017-07-25,45.47,47.67,44.74,47.6,1548220.0,PLX,0.785053705541182,0.030303030303030276,-0.012038190120381875,-0.0814046677383429,0.4722524483133842,0.3066138132734213,0.27272730645466425
2017-07-26,47.82,47.82,47.16,47.38,328670.0,PLX,0.7206102484667833,-0.004621848739495782,-0.02228642179116791,-0.08021766197769928,0.35578144853875515,0.2959222904501656,-1.0979492502783699
2017-07-27,47.01,47.01,46.06,46.06,883020.0,PLX,0.44408056189203954,-0.027859856479527267,-0.04121565362198165,-0.09445892322898776,0.3439803439803441,0.29277822445196694,-0.447633475386575
2017-07-28,45.98,47.08,45.54,47.08,505210.0,PLX,0.6203928378624226,0.022145028224055396,-0.019983347210657754,-0.08881026947901849,0.44059976931949246,0.2927570279848331,-0.8649814813414722
2017-07-31,46.94,46.94,46.06,46.06,291180.0,PLX,0.38541134773451446,-0.02166525063721314,-0.00303030303030305,-0.09703240121556035,0.3942208462332302,0.292737345551066,-1.0791631626915887
2017-08-01,45.62,46.72,45.62,46.2,420960.0,PLX,0.3874552263783574,0.003039513677811634,-0.02941176470588236,-0.09909865348849595,0.4028484231943033,0.2952730655812126,-0.9174850697312678
2017-08-02,46.06,46.57,45.54,46.35,347480.0,PLX,0.39372953119813625,0.0032467532467532756,-0.021739130434782594,-0.09645432914525617,0.3477777777777776,0.2980978208348727,-0.9721344166009959
2017-08-03,46.2,46.35,45.98,46.2,331860.0,PLX,0.32836380733160386,-0.003236245954692518,0.003039513677811634,-0.09447635694943816,0.34739178690344047,0.30072080785612854,-0.9781416380029222
2017-08-04,46.06,46.86,45.98,46.64,515090.0,PLX,0.41304632844730155,0.00952380952380949,-0.009345794392523366,-0.0839135021003446,0.4180327868852458,0.2967158524006708,-0.7379712445829122
2017-08-07,46.64,48.99,46.57,48.99,1648590.0,PLX,1.0522510673696657,0.05038593481989717,0.06361267911419888,-0.031239541568749505,0.5376744186046514,0.27876367284209325,0.6538843059760897
2017-08-08,48.99,50.6,48.99,49.5,1347990.0,PLX,1.2024254606583953,0.010410287813839458,0.0714285714285714,0.017175920779471453,0.5473588342440803,0.27296565124371436,0.3625856545135707
2017-08-09,49.5,49.87,48.04,48.26,699190.0,PLX,0.8214530132709417,-0.0250505050505051,0.04120819848975188,0.02475275377908862,0.5093220338983051,0.25971214790810315,-0.486177714078595
2017-08-10,47.67,48.4,47.52,47.82,283290.0,PLX,0.6631249619330876,-0.009117281392457488,0.03506493506493502,0.018458385036285187,0.4910130718954248,0.2434098288393564,-1.0406759779216288
2017-08-11,47.67,48.33,47.08,47.3,186140.0,PLX,0.4504523446547318,-0.010874111250522844,0.014150943396226356,-0.0005170052245916336,0.5503663003663002,0.22707380565944596,-1.3629049781888194
2017-08-14,47.3,48.55,47.08,48.4,264910.0,PLX,0.8347645187989279,0.023255813953488413,-0.012043274137579218,0.012605531246226601,0.5376647834274951,0.21151018125256824,-1.2939822882474745
2017-08-15,48.62,48.62,48.04,48.62,269720.0,PLX,0.8890182401954342,0.00454545454545463,-0.01777777777777778,0.024781969299218082,0.5583804143126175,0.19762459592874204,-1.3782927883395206
2017-08-16,48.62,48.92,48.04,48.48,578890.0,PLX,0.8112460173630335,-0.002879473467708782,0.0045586406962287995,0.027265764245766287,0.6281779661016949,0.18723149134522868,-0.6281745100883896
2017-08-17,48.48,48.62,48.26,48.26,202030.0,PLX,0.7010666793232436,-0.004537953795379468,0.00920117105813456,0.020929076672235494,0.5682870370370372,0.1775807513748234,-1.502942139085799
2017-08-18,48.26,48.7,48.18,48.48,287630.0,PLX,0.7733771289173691,0.0045586406962287995,0.02494714587737845,0.02072705487680027,0.6543367346938773,0.16935705447499277,-1.2525575777579194
