time,open,high,low,close,volume,symbol
2014-07-09,30.65,30.89,30.41,30.65,115540,VNM
2014-07-10,30.65,30.89,30.17,30.41,170560,VNM
2014-07-11,30.41,30.65,30.17,30.41,61470,VNM
2014-07-14,30.41,30.65,30.41,30.65,103120,VNM
2014-07-15,30.65,31.13,30.65,30.89,111170,VNM
2014-07-16,31.13,31.13,30.89,30.89,183090,VNM
2014-07-17,30.65,30.89,30.65,30.89,77000,VNM
2014-07-18,30.89,32.09,30.89,31.85,461270,VNM
2014-07-21,32.32,33.28,32.09,33.28,703510,VNM
2014-07-22,33.04,33.28,32.56,32.8,160470,VNM
2014-07-23,32.8,32.8,32.32,32.56,262350,VNM
2014-07-24,32.56,33.04,32.56,32.8,135470,VNM
2014-07-25,32.8,32.8,32.56,32.56,153460,VNM
2014-07-28,32.32,32.56,31.85,32.32,224320,VNM
2014-07-29,32.56,32.8,32.32,32.56,119310,VNM
2014-07-30,32.56,32.56,32.09,32.32,110970,VNM
2014-07-31,32.56,32.56,32.32,32.56,88370,VNM
2014-08-01,32.32,32.56,32.32,32.32,130160,VNM
2014-08-04,32.32,32.8,32.32,32.8,104770,VNM
2014-08-05,32.8,33.04,32.56,32.8,100530,VNM
2014-08-06,33.04,33.04,32.8,33.04,60980,VNM
2014-08-07,33.04,33.52,33.04,33.52,247390,VNM
2014-08-08,33.52,33.76,33.28,33.52,273930,VNM
2014-08-11,33.52,33.52,33.04,33.04,255340,VNM
2014-08-12,32.8,33.04,32.56,32.8,265420,VNM
2014-08-13,32.95,34.11,32.95,33.24,742340,VNM
2014-08-14,33.24,33.82,33.24,33.82,444600,VNM
2014-08-15,33.82,34.11,33.53,33.82,237860,VNM
2014-08-18,33.82,33.82,33.24,33.53,207280,VNM
2014-08-19,33.24,33.53,32.95,33.24,244000,VNM
2014-08-20,32.95,33.24,32.66,32.66,215940,VNM
2014-08-21,32.95,33.24,32.66,32.95,173720,VNM
2014-08-22,32.95,33.24,32.66,32.95,236600,VNM
2014-08-25,32.95,33.24,32.66,32.66,376100,VNM
2014-08-26,32.95,33.24,32.66,32.66,202450,VNM
2014-08-27,32.95,32.95,32.66,32.66,89690,VNM
2014-08-28,32.66,32.95,32.37,32.37,178150,VNM
2014-08-29,32.37,32.66,32.37,32.37,120030,VNM
2014-09-03,32.66,32.95,32.37,32.66,172300,VNM
2014-09-04,32.66,32.95,32.37,32.37,64370,VNM
2014-09-05,32.66,32.66,32.37,32.37,255710,VNM
2014-09-08,32.37,32.66,32.07,32.37,219940,VNM
2014-09-09,32.37,32.66,31.49,32.07,326820,VNM
2014-09-10,31.78,32.07,31.49,31.78,180560,VNM
2014-09-11,31.78,32.07,31.49,31.78,82750,VNM
2014-09-12,31.78,32.07,31.49,31.78,95110,VNM
2014-09-15,31.78,31.78,31.2,31.49,229470,VNM
2014-09-16,31.49,31.78,31.2,31.49,81710,VNM
2014-09-17,31.49,31.78,31.2,31.2,100720,VNM
2014-09-18,31.2,31.49,30.91,31.2,165280,VNM
2014-09-19,30.91,31.2,30.91,30.91,61020,VNM
2014-09-22,30.91,31.78,30.91,31.49,138640,VNM
2014-09-23,31.2,31.49,31.2,31.49,127910,VNM
2014-09-24,31.2,31.49,30.91,30.91,60730,VNM
2014-09-25,30.91,31.2,30.62,30.91,114700,VNM
2014-09-26,30.91,31.2,30.62,30.91,112450,VNM
2014-09-29,30.91,30.91,30.62,30.62,84300,VNM
2014-09-30,30.62,30.91,30.32,30.62,217550,VNM
2014-10-01,30.91,31.49,30.62,31.2,166100,VNM
2014-10-02,31.2,31.49,30.91,31.49,87900,VNM
2014-10-03,31.2,31.49,30.91,31.2,195200,VNM
2014-10-06,30.91,31.2,30.62,31.2,259250,VNM
2014-10-07,31.2,31.2,30.91,30.91,129900,VNM
2014-10-08,30.91,32.66,30.91,32.07,424990,VNM
2014-10-09,32.07,32.66,31.78,32.07,212200,VNM
2014-10-10,32.07,32.07,31.49,32.07,136560,VNM
2014-10-13,31.78,32.07,31.49,31.78,89590,VNM
2014-10-14,31.78,31.78,31.49,31.49,106900,VNM
2014-10-15,31.49,31.49,30.91,30.91,201610,VNM
2014-10-16,31.2,31.49,30.62,30.62,292800,VNM
2014-10-17,30.62,31.2,30.32,31.2,147420,VNM
2014-10-20,31.2,31.2,30.62,30.91,63930,VNM
2014-10-21,30.91,31.49,30.62,31.2,172480,VNM
2014-10-22,31.2,31.49,30.91,31.2,92200,VNM
2014-10-23,31.2,31.49,30.91,31.2,149160,VNM
2014-10-24,31.2,31.2,30.62,30.91,95410,VNM
2014-10-27,30.62,30.91,30.32,30.32,131430,VNM
2014-10-28,30.32,30.62,30.03,30.03,110280,VNM
2014-10-29,30.32,30.62,29.74,30.32,238380,VNM
2014-10-30,30.32,30.62,30.32,30.32,49530,VNM
2014-10-31,30.32,30.62,30.32,30.62,35750,VNM
2014-11-03,30.62,30.91,30.62,30.62,81050,VNM
2014-11-04,30.62,30.91,30.62,30.62,134860,VNM
2014-11-05,30.32,30.62,30.03,30.32,163990,VNM
2014-11-06,30.32,30.62,30.32,30.32,57790,VNM
2014-11-07,30.32,30.62,30.32,30.32,90070,VNM
2014-11-10,30.62,30.62,30.32,30.32,105440,VNM
2014-11-11,30.62,30.62,30.32,30.32,82660,VNM
2014-11-12,30.62,30.62,30.32,30.32,64430,VNM
2014-11-13,30.62,30.62,30.32,30.32,68060,VNM
2014-11-14,30.32,30.62,30.03,30.32,113180,VNM
2014-11-17,30.32,30.62,30.03,30.32,87210,VNM
2014-11-18,30.32,30.32,30.03,30.03,98550,VNM
2014-11-19,30.03,30.32,29.45,29.45,136680,VNM
2014-11-20,29.74,29.74,29.45,29.45,78550,VNM
2014-11-21,29.45,29.74,29.45,29.45,73130,VNM
2014-11-24,29.45,29.45,29.01,29.16,93240,VNM
2014-11-25,29.16,29.45,29.16,29.16,91590,VNM
2014-11-26,29.16,29.45,28.87,29.16,76560,VNM
2014-11-27,29.16,29.16,28.87,29.01,90390,VNM
2014-11-28,28.87,29.01,28.72,28.87,111560,VNM
2014-12-01,28.72,29.01,28.57,29.01,50300,VNM
2014-12-02,29.01,29.16,29.01,29.01,40720,VNM
2014-12-03,29.01,29.16,29.01,29.16,29930,VNM
2014-12-04,29.16,29.45,29.01,29.45,54480,VNM
2014-12-05,29.16,29.45,29.01,29.01,48030,VNM
2014-12-08,29.16,29.16,29.01,29.01,46290,VNM
2014-12-09,29.01,29.16,28.72,28.72,153170,VNM
2014-12-10,28.87,28.87,28.57,28.87,51450,VNM
2014-12-11,28.72,28.87,28.57,28.87,27620,VNM
2014-12-12,28.72,28.87,28.72,28.87,36450,VNM
2014-12-15,28.87,28.87,28.72,28.72,46150,VNM
2014-12-16,28.72,28.72,28.28,28.43,92140,VNM
2014-12-17,28.43,28.57,26.97,26.97,232620,VNM
2014-12-18,26.97,27.41,26.97,27.41,103250,VNM
2014-12-19,27.41,27.55,26.97,27.41,135270,VNM
2014-12-22,27.41,27.41,27.12,27.26,90260,VNM
2014-12-23,27.55,28.72,27.12,27.85,245020,VNM
2014-12-24,27.99,27.99,27.55,27.7,79670,VNM
2014-12-25,27.55,27.99,27.41,27.55,89620,VNM
