time,open,high,low,close,volume,symbol
2014-07-09,17.0,17.0,16.92,16.92,169390,STB
2014-07-10,16.92,16.92,16.75,16.83,399550,STB
2014-07-11,16.83,16.83,16.67,16.75,296980,STB
2014-07-14,16.75,16.92,16.75,16.92,219510,STB
2014-07-15,16.92,17.0,16.83,16.92,295840,STB
2014-07-16,16.83,17.0,16.83,16.92,650640,STB
2014-07-17,16.92,16.92,16.83,16.83,243750,STB
2014-07-18,16.83,17.08,16.83,17.0,817230,STB
2014-07-21,17.0,17.08,16.92,16.92,232130,STB
2014-07-22,17.0,17.0,16.83,16.83,78830,STB
2014-07-23,16.83,16.83,16.75,16.75,168300,STB
2014-07-24,16.75,16.92,16.75,16.92,442210,STB
2014-07-25,16.92,16.92,16.75,16.75,297870,STB
2014-07-28,16.75,16.75,16.42,16.67,215720,STB
2014-07-29,16.42,16.67,16.33,16.58,365280,STB
2014-07-30,16.42,16.5,16.33,16.33,138730,STB
2014-07-31,16.25,16.42,16.25,16.42,173240,STB
2014-08-01,16.42,16.42,16.17,16.33,161370,STB
2014-08-04,16.08,16.25,16.0,16.25,80550,STB
2014-08-05,16.17,16.25,16.08,16.25,567220,STB
2014-08-06,16.25,16.33,16.17,16.25,207280,STB
2014-08-07,16.08,16.25,16.0,16.25,312540,STB
2014-08-08,16.25,16.25,15.92,16.08,228740,STB
2014-08-11,15.92,16.0,15.83,15.92,451490,STB
2014-08-12,15.83,16.0,15.75,15.75,274830,STB
2014-08-13,15.75,15.92,15.75,15.92,113660,STB
2014-08-14,15.92,16.17,15.83,16.17,517290,STB
2014-08-15,16.17,16.17,15.92,16.0,41970,STB
2014-08-18,15.92,16.0,15.83,16.0,122690,STB
2014-08-19,16.0,16.17,15.92,16.0,158050,STB
2014-08-20,15.83,16.0,15.83,15.92,58890,STB
2014-08-21,15.92,16.0,15.83,15.92,175400,STB
2014-08-22,15.92,16.0,15.83,15.83,283400,STB
2014-08-25,16.08,16.08,15.83,16.0,294210,STB
2014-08-26,15.92,15.92,15.58,15.75,603760,STB
2014-08-27,15.75,15.83,15.67,15.67,243640,STB
2014-08-28,15.67,15.83,15.67,15.83,147500,STB
2014-08-29,15.92,16.17,15.92,16.17,668950,STB
2014-09-03,16.25,16.42,16.17,16.25,406360,STB
2014-09-04,16.08,16.33,16.08,16.25,285280,STB
2014-09-05,16.25,16.42,16.17,16.33,535950,STB
2014-09-08,16.33,16.42,16.25,16.42,491890,STB
2014-09-09,16.42,16.5,16.25,16.33,574430,STB
2014-09-10,16.25,16.92,16.17,16.67,588890,STB
2014-09-11,16.58,16.67,16.42,16.5,270330,STB
2014-09-12,16.5,16.5,16.25,16.42,348410,STB
2014-09-15,16.33,16.42,16.25,16.25,184250,STB
2014-09-16,16.17,16.17,15.92,16.0,218980,STB
2014-09-17,16.0,16.0,15.83,15.83,262560,STB
2014-09-18,15.83,16.0,15.75,15.92,224590,STB
2014-09-19,15.92,15.92,15.0,15.42,3753890,STB
2014-09-22,15.58,15.67,15.5,15.5,197140,STB
2014-09-23,15.5,16.08,15.5,16.0,727590,STB
2014-09-24,15.75,15.83,15.58,15.58,1233530,STB
2014-09-25,15.58,15.75,15.5,15.67,141050,STB
2014-09-26,15.67,15.75,15.58,15.58,64080,STB
2014-09-29,15.58,15.92,15.5,15.83,368880,STB
